Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
AARSD1,Alanyl-tRNA editing protein Aarsd1,0.9747818071078327,1.552294698313872,2.2022580071967393,0.370852548966739,0.5461068646055092,1.0
ABHD14B,Protein ABHD14B,0.9538590121257101,1.6371392349246974,2.322960983207529,0.10033669087167464,0.24223197812749175,1.0
ABL1,Tyrosine-protein kinase ABL1,0.9578666865397475,1.5642371055922144,2.2201897445636884,0.13657194004011322,0.2889076352872354,1.0
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",0.9382772405225103,1.6059821779699868,2.2805301344396716,0.029927923326402376,0.11613939476532276,1.0
ACAN,Aggrecan core protein,1.0543336598897226,1.6372618435843773,2.327601389281965,0.09152111440507174,0.22694133961799992,1.0
ACE2,Angiotensin-converting enzyme 2,1.0870427357805272,1.5366669284071661,2.1839256564075282,0.00838960725316509,0.05290515263526089,1.0
ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,0.9786094232905218,1.5966990458667953,2.261398901036573,0.43864837409093427,0.6034191226185679,1.0
ACP5,Tartrate-resistant acid phosphatase type 5,1.0353015882203798,1.5686838829740146,2.2273024529633147,0.25035725905727746,0.41907628146544273,1.0
ACP6,Lysophosphatidic acid phosphatase type 6,0.9944928290503128,1.6145471232989903,2.28079819984627,0.8406069302389089,0.9116383496320368,1.0
ACTA2,"Actin, aortic smooth muscle",1.1768599273146798,1.5823096631398028,2.2465006879256153,3.0197777060938887e-07,1.771824347433377e-05,0.00044179347840153595
ACTN4,Alpha-actinin-4,1.0268782704115544,1.5691902489229215,2.233816000841375,0.3505485876067638,0.5254338985459268,1.0
ACVRL1,Serine/threonine-protein kinase receptor R3,1.1431124198654319,1.583883585213649,2.249362831368513,1.092025180718471e-05,0.0003803887712836007,0.01597632839391123
ACY1,Aminoacylase-1,0.8624061386963808,1.6925438777832071,2.403972741323039,5.81504721637111e-06,0.00022993011020407928,0.008507414077550934
ADA,Adenosine deaminase,0.9496162600638501,1.584734450552436,2.246312143155147,0.07198004976322156,0.19794513684885928,1.0
ADA2,Adenosine deaminase 2,1.094483463104466,1.5902257752544962,2.2547996024510013,0.00208774027693289,0.02000295630149587,1.0
ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,1.0802489604995555,1.5704668253110317,2.228199134775296,0.006287151063433633,0.043800485741920976,1.0
ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,0.9878507812812573,1.6175792589448497,2.2928743657033355,0.6632462507210082,0.8006017036343522,1.0
ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,1.003195863643758,1.5656885849653834,2.218541449543939,0.9092467121953157,0.955623520073094,1.0
ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,1.0878737534028784,1.6022117275172236,2.2663541673384806,0.00345054792977086,0.028045286784748713,1.0
ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,1.0105829521924832,1.590087483446493,2.2461549025678065,0.7046888326527366,0.8260653803688065,1.0
ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,1.0270994752009892,1.5572442430325872,2.2114466896646663,0.39933602631470033,0.5693153504390339,1.0
ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,1.0320176819644153,1.5772363586541953,2.241587543759161,0.305104354764483,0.4768885374149985,1.0
ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,0.8961381730012082,1.5747758957231408,2.2342175158125888,0.00013038281836499796,0.0027250009038284574,0.19075006326799201
ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,0.9507193484349747,1.5833350280427525,2.2506825752563473,0.07489935284687327,0.20225274470967994,1.0
ADGRB3,Adhesion G protein-coupled receptor B3,1.0549208798029646,1.600861693744246,2.2700458541104025,0.056365651838278914,0.17668918576467424,1.0
ADGRE2,Adhesion G protein-coupled receptor E2,1.005319432975183,1.5792803026540316,2.2353587120297287,0.8571088971312778,0.9227007479787045,1.0
ADGRE5,Adhesion G protein-coupled receptor E5,1.0091902063099947,1.575999017182029,2.2319012401776823,0.7549798552826611,0.8563592224601002,1.0
ADGRG1,Adhesion G-protein coupled receptor G1,1.0758859922644364,1.4742240756208203,2.108595184327358,0.010438005098764504,0.0605232469915933,1.0
ADGRG2,Adhesion G-protein coupled receptor G2,0.9146076366757308,1.5598314184592401,2.2129914491196083,0.006275643372189942,0.043800485741920976,1.0
ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,0.8978204867546278,1.593720127233875,2.262375632251195,0.0008573732976394269,0.01100295731970598,1.0
ADM,Pro-adrenomedullin,1.193967521094098,1.6049392984640902,2.272569766574772,5.217035050458398e-07,2.6319042340760814e-05,0.0007632522278820636
AFP,Alpha-fetoprotein,0.9369823166589406,1.5685714452483788,2.229311669543849,0.027894005259779826,0.10979868050396957,1.0
AGER,Advanced glycosylation end product-specific receptor,0.9325231979611954,1.5557971619627682,2.2082833449029406,0.014306857972481945,0.075021265999072,1.0
AGR2,Anterior gradient protein 2 homolog,1.0861294787398807,1.5946012630833157,2.2781672156250754,0.00505967991107364,0.03664510747475612,1.0
AGR3,Anterior gradient protein 3,1.025736220480637,1.5676941398573785,2.2302698358363786,0.38176415342698045,0.551898178323787,1.0
AGRN,Agrin,1.0374494212292715,1.5503998205406564,2.1991120564851405,0.2189883942087391,0.3834556102699142,1.0
AGRP,Agouti-related protein,1.032353118430931,1.5641377173980378,2.215632398466297,0.2897031328004426,0.46269949454454623,1.0
AGXT,Serine--pyruvate aminotransferase,0.957122266106844,1.62217657774404,2.298722132001008,0.13979971566809654,0.2909345434173901,1.0
AHCY,Adenosylhomocysteinase,0.9547639798400814,1.6079548522366367,2.2755482846460846,0.10206515800988313,0.24398909504650165,1.0
AHSP,Alpha-hemoglobin-stabilizing protein,0.998271445842444,1.5759961790046946,2.234419887321424,0.9529129294338585,0.9810778436043175,1.0
AIF1,Allograft inflammatory factor 1,0.9699287489351911,1.5892112707621067,2.254522723027761,0.2838645637266781,0.4588882394830167,1.0
AIFM1,"Apoptosis-inducing factor 1, mitochondrial",0.9702664577372526,1.5703078499586722,2.2289423313787156,0.2947233443919912,0.4676575410471618,1.0
AK1,Adenylate kinase isoenzyme 1,1.0055308289641391,1.6056765181267492,2.27236193212041,0.846163103176793,0.9136063615849802,1.0
AKR1B1,Aldo-keto reductase family 1 member B1,0.9651624345439748,1.5914315860315689,2.259425109596081,0.21578915170573237,0.3803608782475741,1.0
AKR1C4,Aldo-keto reductase family 1 member C4,1.0178746616062497,1.571709128596593,2.2334375025271407,0.5257204232828154,0.6910413111076001,1.0
AKT1S1,Proline-rich AKT1 substrate 1,0.9675124623335315,1.6215506782919242,2.3085292843060676,0.2464507294588052,0.4158678399056886,1.0
AKT3,RAC-gamma serine/threonine-protein kinase,0.9343015710369587,1.6030548457776286,2.275084416628418,0.017452428738432436,0.08265877444247394,1.0
ALCAM,CD166 antigen,1.0641085602222,1.571875683852854,2.2221982362178117,0.03851100524553123,0.13843145128799064,1.0
ALDH1A1,Retinal dehydrogenase 1,0.9670591017419772,1.6068527610879182,2.2760368779756326,0.2614012952197254,0.4321244010242466,1.0
ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",0.9560403457816555,1.6086655974808333,2.2864399686191006,0.13744392912724832,0.28916199882791105,1.0
ALPP,"Alkaline phosphatase, placental type",0.9757805310467088,1.5770594368148108,2.2380082448781122,0.44244490133883707,0.6072203477098674,1.0
AMBN,Ameloblastin,1.0173141682528775,1.5840687880201687,2.2548865719066837,0.5419081115032822,0.7034707782868694,1.0
AMBP,Protein AMBP,1.0841454495305736,1.5739224447871734,2.2255883319670096,0.007204347411201221,0.047908910284488126,1.0
AMFR,E3 ubiquitin-protein ligase AMFR,0.9718431976722868,1.6168997584329317,2.301617255295675,0.326049175860881,0.49938858919279017,1.0
AMIGO2,Amphoterin-induced protein 2,1.0020142343098,1.556307598648456,2.2089081033342834,0.9430903666631364,0.9755546717852974,1.0
AMN,Protein amnionless,1.0060569402025175,1.5830627396200811,2.2508881481756977,0.8339050743069716,0.910450092321716,1.0
AMY2A,Pancreatic alpha-amylase,0.9369019403389415,1.5804186659862571,2.2545284630114186,0.02164969371238595,0.0929144677437241,1.0
AMY2B,Alpha-amylase 2B,0.9313538759937267,1.587713924607899,2.2753374956714194,0.013375653441882795,0.07167978382957703,1.0
ANG,Angiogenin,1.0181943322757172,1.6445747252029774,2.3279103559581573,0.5481820382257028,0.7078467095535773,1.0
ANGPT1,Angiopoietin-1,0.950417468451187,1.610992554934404,2.2790944518585476,0.06874977520458332,0.19305359140941536,1.0
ANGPT2,Angiopoietin-2,1.1043392369485086,1.5795136304716813,2.234190180711419,0.0009541436753457509,0.012033725836472702,1.0
ANGPTL1,Angiopoietin-related protein 1,1.094748659781916,1.5882018372517104,2.2532744854713336,0.0020600167827001426,0.019958970550266943,1.0
ANGPTL2,Angiopoietin-related protein 2,0.9986388608119692,1.5611315016278813,2.214682925007344,0.9642451392893813,0.9844329697325459,1.0
ANGPTL3,Angiopoietin-related protein 3,1.0563866565502362,1.6455950835830664,2.3315195067882133,0.0879662663178571,0.22265509969381478,1.0
ANGPTL4,Angiopoietin-related protein 4,1.121251768605838,1.5484958286743602,2.1931481126805528,0.00011343607032035361,0.00252279075859794,0.16595697087867733
ANGPTL7,Angiopoietin-related protein 7,1.0436877300803613,1.596736172511219,2.2606106037206706,0.14182653078288016,0.29431519792248745,1.0
ANKRD54,Ankyrin repeat domain-containing protein 54,1.0012779581175575,1.5927369016367439,2.2597419972168806,0.9642463743176612,0.9844329697325459,1.0
ANPEP,Aminopeptidase N,1.0864720559803538,1.6156323845313174,2.2834337513820597,0.002969238060064406,0.025255786522524568,1.0
ANXA10,Annexin A10,1.0413614274051772,1.588909236639172,2.269370639676914,0.15761493732122028,0.31160899094722333,1.0
ANXA11,Annexin A11,0.9502622487146088,1.5977707005726443,2.2676558260365844,0.06624795712833258,0.18780841397414957,1.0
ANXA3,Annexin A3,0.9515067598992151,1.5968601214942442,2.2590302123843657,0.07600987028003237,0.20441625040383704,1.0
ANXA4,Annexin A4,0.9479339223453552,1.6137485029303273,2.28406737454394,0.058581613771205694,0.1808120273149239,1.0
ANXA5,Annexin A5,1.068894579987625,1.6002667985460368,2.2823934372877575,0.02005521250497373,0.08891144210538354,1.0
