Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
AARSD1,Alanyl-tRNA editing protein Aarsd1,0.9698472516723298,0.9168906899154581,1.0258624085964922,0.2852067854240341,0.44340607114211217,1.0
ABHD14B,Protein ABHD14B,0.9506310599410381,0.8983011310407402,1.0060094336936072,0.0796765538561164,0.1838593032988932,1.0
ABL1,Tyrosine-protein kinase ABL1,0.9856039462669488,0.931488341686722,1.0428634427543793,0.6147658171761112,0.7520086877329856,1.0
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",0.9777504686296287,0.9232965054267256,1.035416004811607,0.441542188178483,0.5981261308380746,1.0
ACAN,Aggrecan core protein,0.9709387072772689,0.9146618901802019,1.0306780936325268,0.33300295898055293,0.4974321091267035,1.0
ACE2,Angiotensin-converting enzyme 2,1.155433788847113,1.0883743287686574,1.226625072937902,2.1800146706895402e-06,3.288001508472987e-05,0.0031893614632187975
ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,1.000032611222218,0.9459328153678754,1.0572264829601032,0.9990830500655937,0.9997075057591954,1.0
ACP5,Tartrate-resistant acid phosphatase type 5,1.053678486969104,0.9928859664451285,1.1181932179750043,0.0846182447511528,0.19104396924527245,1.0
ACP6,Lysophosphatidic acid phosphatase type 6,1.0033410824287659,0.9502141945117707,1.059438317701175,0.9043509027299009,0.9430259235166394,1.0
ACTA2,"Actin, aortic smooth muscle",1.2112023527930167,1.137555712717063,1.2896169594255464,2.1414549102063663e-09,8.24460140429451e-08,3.132948533631914e-06
ACTN4,Alpha-actinin-4,1.0486648524886308,0.9914205927525152,1.1092143746902337,0.0970924694065018,0.2110643131377595,1.0
ACVRL1,Serine/threonine-protein kinase receptor R3,1.180268528384996,1.1137957429562664,1.2507084965136042,2.0957615339909674e-08,6.13219824845757e-07,3.066099124228785e-05
ACY1,Aminoacylase-1,0.9315169111719442,0.8761105370885284,0.9904272566826108,0.023365804331989593,0.07647465713132164,1.0
ADA,Adenosine deaminase,0.9550006050948336,0.9022566340207412,1.0108278746227901,0.11219000951396156,0.2348125664076191,1.0
ADA2,Adenosine deaminase 2,1.1276853032622998,1.0652124830532204,1.193822043418777,3.5882899476347266e-05,0.00036969494319645106,0.05249668193389605
ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,1.100445628515952,1.0402323670326208,1.1641443005415475,0.000856584271066987,0.004992760113828693,1.0
ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,0.9826779929606182,0.9296945625418275,1.0386809569036966,0.5366335292382927,0.6855473129085667,1.0
ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,1.0025360202556879,0.9482654593762333,1.0599125613741651,0.9289241828952797,0.9586766210387759,1.0
ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,1.121194083933114,1.0603224026281228,1.1855603264920338,5.905722919597501e-05,0.0005366504739982077,0.08640072631371144
ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,1.0108814104929735,0.9563048048636626,1.068572719579664,0.7023209389995473,0.8200283589436055,1.0
ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,1.012735951947157,0.9566437351476053,1.072117101365917,0.6633307187538742,0.7902710435968386,1.0
ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,1.0500315575540315,0.9875265884122559,1.1164927454075442,0.11897014505724532,0.24557783018281168,1.0
ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,0.87446966089208,0.8269370580095319,0.9247344527785027,2.550443524164817e-06,3.807447832503191e-05,0.0037312988758531275
ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,0.9470395157235472,0.8947450481798505,1.0023903973164099,0.06043846670485032,0.15235514701520014,1.0
ADGRB3,Adhesion G protein-coupled receptor B3,1.0390188790051855,0.9824242668808966,1.0988737425600177,0.1804231396805637,0.3240121862168987,1.0
ADGRE2,Adhesion G protein-coupled receptor E2,0.9977538713209703,0.9413503070525013,1.057537008569182,0.9396276598005913,0.9646843973952737,1.0
ADGRE5,Adhesion G protein-coupled receptor E5,1.007066589843133,0.9507867913114039,1.0666777511490582,0.810332520946902,0.8847137896606848,1.0
ADGRG1,Adhesion G-protein coupled receptor G1,1.1543802793091151,1.0969103777067326,1.2148611740220676,3.5863393416256056e-08,9.369311529996895e-07,5.246814456798261e-05
ADGRG2,Adhesion G-protein coupled receptor G2,0.822174284912505,0.7737294385663892,0.8736523661602774,2.629028189024977e-10,1.2820894135145136e-08,3.846268240543541e-07
ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,0.9510984714673018,0.8954028511660919,1.010258456570005,0.10342577567867636,0.22186497040748318,1.0
ADM,Pro-adrenomedullin,1.2506765576556724,1.1740859135036719,1.3322635370026954,3.990873941169659e-12,2.6539311708778233e-10,5.838648575931211e-09
AFP,Alpha-fetoprotein,0.9210903467042334,0.8691114565964553,0.9761779347774222,0.005545728453032428,0.024735977825568422,1.0
AGER,Advanced glycosylation end product-specific receptor,0.9271137536146884,0.8763148155033531,0.980857446359388,0.008482776339192078,0.0345690857499666,1.0
AGR2,Anterior gradient protein 2 homolog,1.150872169571134,1.0862808349883728,1.2193041688962007,1.858520800286743e-06,2.8621220324415846e-05,0.002719015930819505
AGR3,Anterior gradient protein 3,1.0167236087386584,0.9612758932166426,1.0753696247468358,0.5621465748643186,0.7083724711683878,1.0
AGRN,Agrin,1.0829053869740959,1.0235420456139457,1.1457116804948757,0.00562450104172688,0.024935287951655838,1.0
