Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
AARSD1,Alanyl-tRNA editing protein Aarsd1,0.9527822566309689,0.8974792680827562,1.0114930348085702,0.11287511462843801,0.25273669042079866,1.0
ABHD14B,Protein ABHD14B,0.9387387809802502,0.8839719702799805,0.9968986897143062,0.03928013631425058,0.12279239193963373,1.0
ABL1,Tyrosine-protein kinase ABL1,0.9729038798865484,0.9158390520551122,1.033524348382274,0.37307112612090354,0.5387986747432201,1.0
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",0.9808787856317719,0.9227620905420598,1.042655741890391,0.5355616840209201,0.6855002132306265,1.0
ACAN,Aggrecan core protein,0.9744497631616034,0.9141997663686982,1.0386705136640224,0.4267189106077316,0.5924339862448819,1.0
ACE2,Angiotensin-converting enzyme 2,1.1062093907851807,1.0371810120690552,1.179831873146408,0.002137397491053074,0.012416714702370902,1.0
ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,0.9693228405128302,0.9137992328338804,1.0282201334597412,0.30053981153005394,0.4715070941347925,1.0
ACP5,Tartrate-resistant acid phosphatase type 5,1.0207008749637636,0.9581928127743636,1.0872866736865452,0.5251249522472685,0.6752733468908572,1.0
ACP6,Lysophosphatidic acid phosphatase type 6,1.0081676398590655,0.9514116825780726,1.068309343548126,0.7831973508398469,0.8634647507752042,1.0
ACTA2,"Actin, aortic smooth muscle",1.214150400481739,1.1357114822532515,1.2980067719886317,1.2360701368438515e-08,5.166773172007299e-07,1.8083706102025546e-05
ACTN4,Alpha-actinin-4,1.031445858430935,0.9717169182781354,1.0948461829392713,0.3090167323460648,0.4795349642253825,1.0
ACVRL1,Serine/threonine-protein kinase receptor R3,1.1850486634187047,1.1137262160463932,1.2609385632096495,8.27657310639752e-08,2.522630511387411e-06,0.00012108626454659572
ACY1,Aminoacylase-1,0.900717365317172,0.8431513712424548,0.9622136663175923,0.0019153507962517689,0.011378118148263913,1.0
ADA,Adenosine deaminase,0.9420003878930723,0.8866027381653517,1.0008594521453023,0.05333692902055684,0.15365361621064763,1.0
ADA2,Adenosine deaminase 2,1.129839550974731,1.063431974477892,1.2003940464302074,7.817499645391366e-05,0.0008664395440308764,0.11437001981207569
ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,1.0902626101082193,1.0271376477630145,1.1572670533387386,0.004513197151166045,0.023414210752325974,1.0
ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,0.9882039668237866,0.9314109279059237,1.0484599769962146,0.6943676487221846,0.8005199921832593,1.0
ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,0.9682028562070879,0.9127736320172971,1.026998083518038,0.2826911661650364,0.45749687621620383,1.0
ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,1.1207326979652408,1.0560323429891834,1.18939707540881,0.00017200613091301862,0.0016665229769916969,0.2516449695257462
ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,0.9819547862276595,0.9259907328793434,1.0413011361324804,0.5430416710400393,0.6897217043570923,1.0
ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,1.0246907855868579,0.964082821361724,1.0891089259152509,0.43298618251289034,0.5959160724518895,1.0
ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,1.025533571474208,0.9606137475847457,1.0948407815992258,0.4498570684176748,0.6088259862118948,1.0
ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,0.8674172554007271,0.8170040659058074,0.9209411878908276,3.2259815980978823e-06,5.9741912379964585e-05,0.0047196110780172015
ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,0.9682489329438634,0.9124003407932969,1.027516052144177,0.2871174927596744,0.4615965845136304,1.0
ADGRB3,Adhesion G protein-coupled receptor B3,1.0362100813370339,0.9763109307696874,1.0997841966370407,0.24166882564066178,0.4120763309001028,1.0
ADGRE2,Adhesion G protein-coupled receptor E2,0.9967026253144468,0.9371623392636944,1.0600256558423093,0.9163005632309369,0.9534478833619209,1.0
ADGRE5,Adhesion G protein-coupled receptor E5,1.0073368611005415,0.947447667175242,1.0710117158842565,0.8151778437373202,0.8840661122221641,1.0
ADGRG1,Adhesion G-protein coupled receptor G1,1.1463471880349925,1.0852146448962927,1.2109234626494707,1.0360551710618375e-06,2.2735755539700656e-05,0.0015157487152634682
ADGRG2,Adhesion G-protein coupled receptor G2,0.8173009708118105,0.7661321564008474,0.8718872733758927,9.593044230692742e-10,5.613849483801392e-08,1.4034623709503482e-06
ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,0.9098557638503362,0.8532427669630633,0.9702250555937214,0.003949480818463681,0.020710001567786258,1.0
