Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
AARSD1,Alanyl-tRNA editing protein Aarsd1,1.005761627005301,1.587612285236546,2.2943546731738733,0.849948953569543,0.9367051575140769,1.0
ABHD14B,Protein ABHD14B,0.9883940319241039,1.6716999260529446,2.4213019912205422,0.704284611239246,0.8529539621217027,1.0
ABL1,Tyrosine-protein kinase ABL1,0.9920841922368037,1.5926883747577132,2.302809533937796,0.7976177806564599,0.9088121597355147,1.0
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",0.9429982684532047,1.6125837755622952,2.3360571639669754,0.06086201169126962,0.20054307005479155,1.0
ACAN,Aggrecan core protein,1.0704555416376207,1.671649294694057,2.4220676858201653,0.04229989837864568,0.15667025652647754,1.0
ACE2,Angiotensin-converting enzyme 2,1.0876207043241493,1.562609204775149,2.2656962533311087,0.012308683565779917,0.059041324776183665,1.0
ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,1.012625387934243,1.6210890432946297,2.3402094307359325,0.6730382189816452,0.8308650929756538,1.0
ACP5,Tartrate-resistant acid phosphatase type 5,1.0482729724372162,1.585114308584614,2.29347347341006,0.1439336517629506,0.3611919940466496,1.0
ACP6,Lysophosphatidic acid phosphatase type 6,1.0194453225656808,1.6211223946478106,2.336076434202641,0.5138535960976924,0.7341227933073714,1.0
ACTA2,"Actin, aortic smooth muscle",1.216674892427426,1.5986994233634244,2.3159694778653255,6.281676653782997e-09,4.5950464722422627e-07,9.190092944484525e-06
ACTN4,Alpha-actinin-4,1.039971423467049,1.57542941189412,2.289805560072451,0.1974203010580225,0.4343246623276495,1.0
ACVRL1,Serine/threonine-protein kinase receptor R3,1.2022099465291107,1.620934914676888,2.348419370447267,1.0827204977211574e-08,7.542952800790729e-07,1.5840200881660533e-05
ACY1,Aminoacylase-1,0.8656832470379899,1.7186820798401437,2.4881256751213705,3.385622829788779e-05,0.0006534228256310616,0.04953166199980984
ADA,Adenosine deaminase,0.9724907234245852,1.5973648993911505,2.310536497569706,0.3569121013500093,0.6089960492544887,1.0
ADA2,Adenosine deaminase 2,1.089184490325988,1.6083884646235118,2.326104743257221,0.006403161675559552,0.03535028502393821,1.0
ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,1.0592953697843617,1.5986018024748576,2.3137913203647065,0.057185891375672884,0.191887520831673,1.0
ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,1.0136932731161572,1.6647241826285533,2.4063554236407083,0.649472937959386,0.820534463069587,1.0
ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,1.0048044818931645,1.5800609509113555,2.2844037586871293,0.871947174994762,0.9452112583318045,1.0
ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,1.1048888738635614,1.6080373001509116,2.3209633257136772,0.0012058759825179892,0.010023844104680785,1.0
ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,0.9871551111933164,1.6104365180445839,2.3203616741877826,0.6611678301924404,0.8255743986271491,1.0
ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,1.031556002643021,1.597565516266324,2.3116354486166517,0.35973024551288635,0.6111598938694107,1.0
ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,1.0230434415477194,1.5973199299410803,2.3166694494957696,0.4905568924675352,0.7181825073352984,1.0
ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,0.9053155431683345,1.5962894475919687,2.3103347538415058,0.0012702930564885916,0.010324659675793386,1.0
ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,0.970550229857409,1.592981817981897,2.3094259910769623,0.3248170631167846,0.5767079652182717,1.0
ADGRB3,Adhesion G protein-coupled receptor B3,1.0269139231396103,1.6507201501718693,2.386411238738016,0.37778546976394445,0.6252264052767542,1.0
ADGRE2,Adhesion G protein-coupled receptor E2,0.99333122567209,1.5959293963674286,2.305049202072787,0.83146931620262,0.9299997015324412,1.0
ADGRE5,Adhesion G protein-coupled receptor E5,1.0176644639815957,1.5936082855105256,2.301106574144363,0.5729554372043364,0.772877005623188,1.0
ADGRG1,Adhesion G-protein coupled receptor G1,1.0714590095905667,1.513217611115207,2.207094383995215,0.023277443508923766,0.09785890762515939,1.0
ADGRG2,Adhesion G-protein coupled receptor G2,0.9026930756146663,1.5822147194077476,2.2881825738814214,0.003260429012101325,0.021200033976463282,1.0
ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,0.8982908138673913,1.617835041737438,2.3430156445732138,0.0018093465978769284,0.013942733167274608,1.0
ADM,Pro-adrenomedullin,1.2456432073203338,1.6043244793007008,2.3174788490794618,6.07477578969663e-09,4.5950464722422627e-07,8.88739698032617e-06
AFP,Alpha-fetoprotein,0.9467005900075537,1.6186248068306086,2.3445652772699246,0.08384733345297969,0.25344762157377954,1.0
AGER,Advanced glycosylation end product-specific receptor,0.9476029417985163,1.5774140394558007,2.284516328719645,0.07625991138995149,0.2348805270810506,1.0
AGR2,Anterior gradient protein 2 homolog,1.1089751598172222,1.5916581604927358,2.323393708303351,0.000974629302032274,0.008589654631766367,1.0
AGR3,Anterior gradient protein 3,0.99806764755666,1.5907973288370882,2.30924546047168,0.9500689904106755,0.980136019080785,1.0
AGRN,Agrin,1.06925045889769,1.5527835384752045,2.2476996815199812,0.034354004068796684,0.13197108125302046,1.0
AGRP,Agouti-related protein,1.0612347153625905,1.5716558219615648,2.2713274009831683,0.06451603398109303,0.2079007879170465,1.0
AGXT,Serine--pyruvate aminotransferase,0.9479068933870264,1.6543110095628537,2.3894039126673587,0.08961311311646014,0.2653926811525935,1.0
AHCY,Adenosylhomocysteinase,0.9879346234549946,1.6336659134511202,2.3562837054967902,0.6898751581173623,0.8445919299796663,1.0
AHSP,Alpha-hemoglobin-stabilizing protein,1.0035856805504526,1.5849613825583928,2.293994739535149,0.90818334552185,0.9621087867476223,1.0
AIF1,Allograft inflammatory factor 1,1.001404233739945,1.5985586032880308,2.313766892604126,0.9629945563201817,0.9859069530415856,1.0
AIFM1,"Apoptosis-inducing factor 1, mitochondrial",0.987439450818619,1.6021960903118815,2.316651844263706,0.6801272287759584,0.8368596599657083,1.0
AK1,Adenylate kinase isoenzyme 1,1.0292724394189892,1.637367523114392,2.3615839211947045,0.3397468653893409,0.5912467471875519,1.0
AKR1B1,Aldo-keto reductase family 1 member B1,0.9924507505188278,1.589144620319462,2.3023998879697425,0.8036820305668159,0.9128779586329593,1.0
AKR1C4,Aldo-keto reductase family 1 member C4,0.9812579645851773,1.592857820031355,2.3100190784652095,0.5316331483350896,0.7474839414554714,1.0
AKT1S1,Proline-rich AKT1 substrate 1,0.9832101525973946,1.619524469206243,2.3549306164572426,0.581176470312391,0.7775797387031755,1.0
AKT3,RAC-gamma serine/threonine-protein kinase,0.9465862664966488,1.6072066493474895,2.327320017064103,0.07236906156273372,0.22671506866440994,1.0
ALCAM,CD166 antigen,1.0560221277960047,1.587843687382698,2.2896938506255253,0.08840315463083954,0.2634089923114425,1.0
ALDH1A1,Retinal dehydrogenase 1,0.9745668493291668,1.6114860696089301,2.3294633079644274,0.4132831024783866,0.6508430343658553,1.0
ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",0.986333873925317,1.624934662582878,2.3525481320114743,0.6634057022250026,0.82611669553023,1.0
ALPP,"Alkaline phosphatase, placental type",0.9634084625575109,1.612953424174566,2.3324068380777745,0.27209857577473434,0.5224149820976854,1.0
