Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
AARSD1,Alanyl-tRNA editing protein Aarsd1,1.0069865168661722,0.9490625148463793,1.068445786539574,0.8178313216696591,0.8928878611820451,1.0
ABHD14B,Protein ABHD14B,0.9788125793492157,0.922042365339237,1.0390781394733104,0.4823764190743761,0.6583178181957204,1.0
ABL1,Tyrosine-protein kinase ABL1,0.9906707572924299,0.9333847235331745,1.051472693531259,0.757764845342996,0.8600652218716386,1.0
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",0.9714952334293293,0.9145818136861428,1.0319503126483467,0.3477891345906564,0.5367252150908548,1.0
ACAN,Aggrecan core protein,0.9781313224646274,0.91840442720662,1.0417424564212778,0.4915603122537435,0.6652661765284245,1.0
ACE2,Angiotensin-converting enzyme 2,1.1580464972565785,1.0872599171040815,1.23344167177631,5.123982556999175e-06,5.902666520385664e-05,0.007496386480889792
ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,1.0095254525387305,0.9526053281017788,1.0698466712907584,0.7488377571854596,0.8592498266102621,1.0
ACP5,Tartrate-resistant acid phosphatase type 5,1.0653519669732308,1.000501032797313,1.1344064387024588,0.04820054813272641,0.13483250844776049,1.0
ACP6,Lysophosphatidic acid phosphatase type 6,1.0105904454822623,0.9542170394344794,1.070294289761699,0.7190536522950604,0.8382274847073095,1.0
ACTA2,"Actin, aortic smooth muscle",1.2429656384280818,1.163608481776839,1.3277348889325369,1.0367014466051218e-10,5.055647387944311e-09,1.5166942163832932e-07
ACTN4,Alpha-actinin-4,1.0494403408007213,0.9889451955366605,1.1136360577618152,0.11115936068947742,0.2556241726664701,1.0
ACVRL1,Serine/threonine-protein kinase receptor R3,1.2490668371959157,1.1752905314615605,1.3274742899888967,8.087996236556471e-13,6.227757102148482e-11,1.1832738494082116e-09
ACY1,Aminoacylase-1,0.927230381911321,0.8692432754147078,0.9890858007837136,0.02184632175088544,0.07071055026890574,1.0
ADA,Adenosine deaminase,0.9866670754057515,0.9299852001365555,1.0468036669258738,0.6565659699177493,0.7981036713877623,1.0
ADA2,Adenosine deaminase 2,1.1459664896408617,1.079292906040104,1.2167588501976145,8.389897812485796e-06,8.767443214047658e-05,0.01227442049966672
ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,1.0731584525942597,1.0110917825669565,1.139035134328411,0.020186551516359192,0.06727317737684169,1.0
ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,1.0018662742924147,0.9449445756332802,1.0622168299044237,0.9501840585835237,0.9782347184915049,1.0
ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,1.0019282189420642,0.9448507557438983,1.0624536730375576,0.9486756101489151,0.9782347184915049,1.0
ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,1.123788616890828,1.0592867436600615,1.1922181250846284,0.00010895848219634612,0.0007873226944055144,0.15940625945325437
