Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
AARSD1,Alanyl-tRNA editing protein Aarsd1,0.978015164426117,0.924923879992218,1.0341539261106465,0.43501668781120795,0.5931308613865771,1.0
ABHD14B,Protein ABHD14B,0.9463779024297378,0.8946359453521888,1.0011123953383405,0.05470545463819317,0.14090507066140248,1.0
ABL1,Tyrosine-protein kinase ABL1,0.9783979502655731,0.9251125996477767,1.0347524716973249,0.4446708899180949,0.6023643629168267,1.0
ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",0.9826968574480243,0.9282183305089478,1.0403728108975474,0.548621419532723,0.6961258775163692,1.0
ACAN,Aggrecan core protein,0.9687212570613843,0.9129957352807822,1.0278480365453049,0.29312506278156114,0.4577220704298667,1.0
ACE2,Angiotensin-converting enzyme 2,1.1549994002638657,1.0883025203259817,1.2257838144216615,2.051603074591755e-06,2.97177752289875e-05,0.0030014952981277376
ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,0.9952041204963722,0.9421030864593667,1.051298160135765,0.8635657089920867,0.9188339143675803,1.0
ACP5,Tartrate-resistant acid phosphatase type 5,1.0587676147247964,0.9981262736874658,1.1230932313290054,0.057743397445290084,0.14743209504792215,1.0
ACP6,Lysophosphatidic acid phosphatase type 6,0.9957046269244498,0.943589200167491,1.0506984436688922,0.8752942774379665,0.9272668558231318,1.0
ACTA2,"Actin, aortic smooth muscle",1.2138646314633876,1.1403446565054025,1.2921245652460907,1.2031550459781131e-09,4.513373928887127e-08,1.7602158322659795e-06
ACTN4,Alpha-actinin-4,1.0388422385514655,0.9826787197568664,1.09821569847939,0.1790142778414754,0.32475432489501005,1.0
ACVRL1,Serine/threonine-protein kinase receptor R3,1.1865990696868793,1.1199021686663464,1.2572681717890841,6.767495018966058e-09,1.8680840024051591e-07,9.900845212747342e-06
ACY1,Aminoacylase-1,0.9355123380610757,0.8802974745641281,0.9941904412458301,0.031739014897768286,0.09457062891127292,1.0
ADA,Adenosine deaminase,0.9676208902870911,0.9147829287682067,1.0235107782135118,0.2506177388932452,0.4087555763665749,1.0
ADA2,Adenosine deaminase 2,1.1582425844865871,1.094304122935642,1.2259168693610658,3.968836792320842e-07,6.8310685025475196e-06,0.0005806408227165392
ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,1.090645177989179,1.0312741298306276,1.15343425173131,0.0023794486241027067,0.01180045199004156,1.0
ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,0.983285025306827,0.9304622301084604,1.0391065963848374,0.5496279783123684,0.6967987281377773,1.0
ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,0.9846116666674852,0.931874834362921,1.0403329915014792,0.5808474736352367,0.7217353737262279,1.0
ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,1.1376433921085094,1.0761089342694976,1.2026965360033257,5.4841521533141505e-06,6.742281176721515e-05,0.008023314600298603
ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,1.006445335913461,0.9527407196652128,1.063177203697033,0.8183815797777201,0.8882298043916658,1.0
ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,1.0485984272167714,0.9907782524969931,1.109792891386485,0.10104226620138275,0.2183527850112599,1.0
ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,1.0549879061199945,0.9927632825687319,1.121112657570909,0.08438310766634055,0.19051309647508677,1.0
ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,0.8678922193030097,0.8209003526980193,0.9175741024486967,6.077077184194528e-07,9.989622382557972e-06,0.0008890763920476595
ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,0.941514705220917,0.8900699769141918,0.9959328627401725,0.03554281606721915,0.10216777066989213,1.0
ADGRB3,Adhesion G protein-coupled receptor B3,1.05553173677951,0.9982917995902828,1.1160536907205238,0.0574510647794144,0.14694214645504067,1.0
ADGRE2,Adhesion G protein-coupled receptor E2,1.0042927289067836,0.9481708944877593,1.0637363909803657,0.8839214804245981,0.9337018959286548,1.0
ADGRE5,Adhesion G protein-coupled receptor E5,1.0088835775635052,0.9529941595637377,1.068050693556493,0.7610023803811552,0.8505320721907028,1.0
ADGRG1,Adhesion G-protein coupled receptor G1,1.1832406963054343,1.1252225180656992,1.2442503797383326,5.405429325671897e-11,2.928941890169624e-09,7.908143103457985e-08
ADGRG2,Adhesion G-protein coupled receptor G2,0.8255738765435696,0.7772254343521913,0.876929904126542,4.810035967903344e-10,2.0105950345835977e-08,7.037082621042592e-07
ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,0.9442799474749062,0.8895059576738837,1.0024268095235391,0.06004500154138639,0.1506789661321583,1.0
ADM,Pro-adrenomedullin,1.2521438522118125,1.1759003013804687,1.333330916567685,2.297415606611561e-12,1.8448649162340482e-10,3.361119032472714e-09
AFP,Alpha-fetoprotein,0.8983145090980779,0.8478430153303987,0.9517905351165159,0.0002782816039495362,0.0019024578812064086,0.40712598657817145
AGER,Advanced glycosylation end product-specific receptor,0.9179363213442443,0.8680972608882572,0.9706367339309752,0.002644189162874552,0.012851989186994916,1.0
AGR2,Anterior gradient protein 2 homolog,1.1457940689821642,1.0819232656623432,1.2134354534940086,3.30984176053233e-06,4.3234807996953565e-05,0.004842298495658799
AGR3,Anterior gradient protein 3,1.0352461328998264,0.979152199264417,1.0945535908403006,0.22295125637742882,0.3753483176987093,1.0
AGRN,Agrin,1.0866318981819727,1.0275954645324048,1.149060036659321,0.003556128132534931,0.016207524790961384,1.0
AGRP,Agouti-related protein,1.0278992619279166,0.9706494388440025,1.0885257337914793,0.34664494223489095,0.509690000492106,1.0
AGXT,Serine--pyruvate aminotransferase,1.008084799513132,0.9520455516092483,1.067422626251111,0.7825954819717803,0.8658698910336554,1.0
